title,artist,average characters,uniqueness,num long words,I,n't,'m,'s,know,like,got,You,And,'re,get,love,na,nigga,yeah,But,ai,go,back,gon,want,time,bitch,wan,need,make,one,Yeah,way,let,popular
Fast,Luke Bryan,4.13368983957,0.412621359223,0.0,0.0,0.0106951871658,0.0427807486631,0.0,0.0213903743316,0.0,0.0267379679144,0.0,0.0160427807487,0.00534759358289,0.0267379679144,0.0,0.00534759358289,0.0106951871658,0.0,0.0,0.0267379679144,0.00534759358289,0.0374331550802,0.00534759358289,0.00534759358289,0.00534759358289,0.0160427807487,0.0,0.00534759358289,0.0,0.0160427807487,0.0,0.00534759358289,0.00534759358289,0.0,1
Light,Big Sean,4.11480362538,0.434426229508,0.0,0.0,0.0422960725076,0.0392749244713,0.012084592145,0.012084592145,0.00604229607251,0.00302114803625,0.0211480362538,0.00302114803625,0.012084592145,0.00302114803625,0.00302114803625,0.0,0.00302114803625,0.00604229607251,0.0,0.0,0.0,0.00302114803625,0.00302114803625,0.012084592145,0.0,0.00302114803625,0.00604229607251,0.00302114803625,0.0,0.00302114803625,0.00604229607251,0.0,0.0,0.00604229607251,1
Heathens,Twenty One Pilots,4.43961352657,0.391891891892,0.0,0.0,0.024154589372,0.0579710144928,0.0,0.0,0.048309178744,0.0048309178744,0.0,0.0579710144928,0.0048309178744,0.0193236714976,0.00966183574879,0.0,0.0,0.0,0.0,0.00966183574879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193236714976,0.00966183574879,0.0,0.0,0.0,1
Black,Dierks Bentley,3.80303030303,0.327188940092,0.0,0.0,0.0757575757576,0.0353535353535,0.0,0.00505050505051,0.0252525252525,0.020202020202,0.0,0.0,0.00505050505051,0.0151515151515,0.0,0.00505050505051,0.030303030303,0.0,0.020202020202,0.0,0.0,0.0555555555556,0.020202020202,0.0,0.0,0.0,0.0,0.030303030303,0.00505050505051,0.00505050505051,0.00505050505051,0.00505050505051,0.0,0.00505050505051,1
Down,Marian Hill,5.29834254144,0.182795698925,0.0,0.0,0.0165745856354,0.0386740331492,0.0,0.0110497237569,0.0110497237569,0.0,0.0,0.00552486187845,0.0,0.0,0.0110497237569,0.0,0.00552486187845,0.0,0.0,0.00552486187845,0.0,0.0165745856354,0.0,0.0,0.0,0.00552486187845,0.0,0.00552486187845,0.0,0.0,0.0,0.0,0.0,0.00552486187845,1
Hurricane,Luke Combs,4.63775510204,0.464454976303,0.0,0.0,0.0357142857143,0.015306122449,0.0,0.0,0.00510204081633,0.0408163265306,0.0,0.0408163265306,0.0255102040816,0.0,0.0,0.0,0.00510204081633,0.0,0.0,0.0204081632653,0.00510204081633,0.00510204081633,0.00510204081633,0.00510204081633,0.0,0.015306122449,0.0,0.0,0.0,0.0,0.0,0.00510204081633,0.0,0.0,1
Party,Chris Brown,4.10498687664,0.320641282565,0.0,0.0,0.0656167979003,0.0131233595801,0.0314960629921,0.0131233595801,0.0656167979003,0.00524934383202,0.0183727034121,0.0,0.0,0.0,0.00524934383202,0.0,0.0,0.010498687664,0.0472440944882,0.0,0.00787401574803,0.0,0.00262467191601,0.00524934383202,0.0,0.0,0.0183727034121,0.0,0.00262467191601,0.00262467191601,0.0,0.00787401574803,0.00524934383202,0.00524934383202,1
Human,Rag�n�Bone Man,3.54929577465,0.25652173913,0.0,0.0,0.145539906103,0.0798122065728,0.107981220657,0.0093896713615,0.0,0.0,0.0093896713615,0.00469483568075,0.0,0.00469483568075,0.0,0.0,0.0,0.0,0.0,0.00469483568075,0.0,0.00469483568075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469483568075,0.0,0.0,0.00469483568075,0.0,1
Candy Paint,Kodak Black,4.77324263039,0.326271186441,0.0,0.0,0.0249433106576,0.0249433106576,0.00680272108844,0.00226757369615,0.0,0.00453514739229,0.0136054421769,0.00226757369615,0.00226757369615,0.0,0.00453514739229,0.0,0.0816326530612,0.0,0.0,0.00453514739229,0.00226757369615,0.00226757369615,0.0,0.00226757369615,0.0113378684807,0.0,0.00680272108844,0.0793650793651,0.0,0.0,0.0,0.0,0.0,0.0,0
This Plane Don't Go There,Jason Aldean,3.61676646707,0.350574712644,0.0,0.0,0.125748502994,0.0778443113772,0.0,0.0179640718563,0.0,0.0,0.0,0.0119760479042,0.0059880239521,0.0059880239521,0.0,0.0,0.0,0.0,0.0,0.0538922155689,0.0,0.0898203592814,0.0479041916168,0.0,0.0,0.0179640718563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
No Advance,21 Savage & Metro Boomin,4.21788990826,0.353876739563,0.0,0.0,0.112385321101,0.0183486238532,0.0389908256881,0.0,0.0,0.00688073394495,0.00688073394495,0.0114678899083,0.0045871559633,0.0,0.00229357798165,0.00229357798165,0.0,0.0252293577982,0.0,0.0,0.00229357798165,0.0,0.0,0.0045871559633,0.0,0.0,0.0389908256881,0.0,0.00917431192661,0.0,0.0,0.0,0.00229357798165,0.0,0
Kill The Lights,Luke Bryan,4.02747252747,0.39898989899,0.0,0.0,0.00549450549451,0.0384615384615,0.0,0.00549450549451,0.00549450549451,0.00549450549451,0.0,0.0274725274725,0.0,0.0,0.0,0.0,0.010989010989,0.0,0.0,0.0,0.0,0.00549450549451,0.00549450549451,0.0,0.00549450549451,0.0,0.0,0.010989010989,0.0,0.032967032967,0.0,0.0,0.00549450549451,0.00549450549451,0
No Long Talk,Drake,4.36893203883,0.480417754569,0.0,0.0,0.0388349514563,0.00647249190939,0.0194174757282,0.0323624595469,0.0161812297735,0.0323624595469,0.0129449838188,0.00970873786408,0.00323624595469,0.0129449838188,0.0355987055016,0.00323624595469,0.00323624595469,0.00970873786408,0.00647249190939,0.00323624595469,0.0,0.0,0.0,0.0,0.0,0.00323624595469,0.0,0.00323624595469,0.00647249190939,0.0,0.0,0.0129449838188,0.0,0.00647249190939,0
One Million Bullets,Sia,4.16990291262,0.278969957082,0.0,0.0,0.131067961165,0.0,0.0,0.0,0.0194174757282,0.0,0.0388349514563,0.0,0.0,0.00970873786408,0.0,0.0,0.0,0.0,0.00485436893204,0.0145631067961,0.0,0.0,0.0,0.0,0.00970873786408,0.00485436893204,0.0,0.0,0.0,0.0,0.0339805825243,0.0242718446602,0.00970873786408,0.0,0
My Collection,Future,4.08241758242,0.464285714286,0.0,0.0,0.101648351648,0.043956043956,0.0137362637363,0.00549450549451,0.0164835164835,0.00549450549451,0.0302197802198,0.00274725274725,0.0192307692308,0.0,0.0137362637363,0.00274725274725,0.00824175824176,0.0,0.010989010989,0.00549450549451,0.0164835164835,0.0,0.00274725274725,0.0,0.0,0.00824175824176,0.00274725274725,0.00824175824176,0.0,0.00274725274725,0.0164835164835,0.00274725274725,0.0,0.00274725274725,0
Eraser,Ed Sheeran,4.28316326531,0.484705882353,0.0,0.0,0.122448979592,0.00510204081633,0.0178571428571,0.0178571428571,0.0204081632653,0.0102040816327,0.00765306122449,0.00255102040816,0.0331632653061,0.00255102040816,0.00510204081633,0.0,0.00255102040816,0.0,0.0,0.0127551020408,0.00255102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.00255102040816,0.00255102040816,0.0,0.0102040816327,0.0,0.0,0.0,0
Straight Outta Cold Beer,Blake Shelton,4.55504587156,0.372469635628,0.0,0.0,0.0,0.0229357798165,0.0,0.00917431192661,0.0275229357798,0.0,0.0137614678899,0.0275229357798,0.0,0.045871559633,0.0,0.0,0.0137614678899,0.0,0.0,0.0,0.0137614678899,0.0,0.0137614678899,0.0,0.0,0.0,0.0,0.0137614678899,0.0,0.0,0.0,0.0045871559633,0.0,0.0,0
Good Dope,Future,4.57839721254,0.330484330484,0.0,0.0,0.0557491289199,0.0,0.00348432055749,0.0348432055749,0.00348432055749,0.00348432055749,0.0418118466899,0.01393728223,0.0,0.0,0.0,0.0,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01393728223,0.0,0.0,0.0104529616725,0.0,0.0,0.0,0.0,0
Consideration,Rihanna,4.0752688172,0.434146341463,0.0,0.0,0.0913978494624,0.0430107526882,0.0,0.0,0.00537634408602,0.0,0.010752688172,0.0161290322581,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.010752688172,0.0,0.0161290322581,0.0,0.0,0.00537634408602,0.0,0.0,0.0,0.010752688172,0.0,0.0,0.0215053763441,0.0322580645161,0
Renegade Runaway,Carrie Underwood,4.56164383562,0.389513108614,0.0,0.0,0.00913242009132,0.0228310502283,0.0,0.0547945205479,0.00913242009132,0.027397260274,0.0,0.0228310502283,0.0,0.00456621004566,0.0,0.0,0.00456621004566,0.0,0.0,0.0,0.0,0.0,0.0,0.00456621004566,0.0,0.00456621004566,0.0,0.0,0.0,0.0,0.0,0.0182648401826,0.00456621004566,0.0,0
Just Another Day,Lady Gaga,4.06358381503,0.468421052632,0.0,0.0,0.0982658959538,0.00578034682081,0.0,0.028901734104,0.0173410404624,0.0,0.0,0.0,0.0578034682081,0.0,0.0,0.0231213872832,0.0,0.0,0.0,0.0173410404624,0.0,0.0,0.00578034682081,0.0,0.0,0.0,0.0,0.0,0.0,0.00578034682081,0.0,0.00578034682081,0.028901734104,0.0,0
Jesus Wept,Sia,4.44444444444,0.48951048951,0.0,0.0,0.0222222222222,0.0148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0518518518519,0.0,0.0,0.0,0.00740740740741,0.0,0.00740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00740740740741,0.0,0.0,0.0296296296296,0.0,0.0,0.0,0
Twenty in the Tank,DJ Luke Nasty,3.91699604743,0.565891472868,0.0,0.0,0.154150197628,0.0237154150198,0.0118577075099,0.0118577075099,0.00395256916996,0.00395256916996,0.0197628458498,0.00395256916996,0.00790513833992,0.0,0.0158102766798,0.0,0.0,0.0158102766798,0.0,0.0,0.0,0.00790513833992,0.0,0.0,0.0158102766798,0.0,0.00395256916996,0.0,0.0,0.00395256916996,0.0,0.0,0.0,0.00395256916996,0
Mistress Named Music,Eric Church,4.59393939394,0.517045454545,0.0,0.0,0.0787878787879,0.0,0.0181818181818,0.00606060606061,0.0,0.0,0.0181818181818,0.0,0.0,0.0,0.00606060606061,0.0,0.0,0.0,0.0,0.00606060606061,0.0,0.0,0.00606060606061,0.0,0.0,0.0121212121212,0.0,0.0,0.0,0.0,0.0,0.0121212121212,0.0,0.0,0
Another Girl,Michael Ray,4.39819004525,0.44635193133,0.0,0.0,0.0180995475113,0.0361990950226,0.0,0.027149321267,0.0,0.0226244343891,0.0316742081448,0.0135746606335,0.00452488687783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00452488687783,0.00904977375566,0.0135746606335,0.0,0.0,0.00452488687783,0.0,0.0,0.0,0.0,0.0,0.0135746606335,0.00904977375566,0.0,0
Moonlight,Ariana Grande,4.23357664234,0.58904109589,0.0,0.0,0.0875912408759,0.014598540146,0.00729927007299,0.036496350365,0.00729927007299,0.00729927007299,0.0,0.036496350365,0.036496350365,0.00729927007299,0.0,0.0,0.00729927007299,0.0,0.0,0.014598540146,0.0,0.0,0.00729927007299,0.0,0.00729927007299,0.0,0.0,0.00729927007299,0.0,0.00729927007299,0.0,0.0,0.0,0.0,0
Four Pink Walls,Alessia Cara,4.42857142857,0.553571428571,0.0,0.0,0.101382488479,0.0184331797235,0.0,0.0,0.00921658986175,0.0,0.0,0.0,0.0184331797235,0.0,0.0,0.00921658986175,0.0,0.0,0.0,0.00460829493088,0.0,0.0,0.0,0.0,0.0,0.00921658986175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921658986175,0
Culture,Migos,4.32894736842,0.564971751412,0.0,0.0,0.0394736842105,0.0197368421053,0.00328947368421,0.0230263157895,0.00328947368421,0.0,0.00328947368421,0.00328947368421,0.0,0.0,0.00986842105263,0.0,0.00328947368421,0.0263157894737,0.0,0.00328947368421,0.00986842105263,0.0,0.0131578947368,0.0131578947368,0.00328947368421,0.00328947368421,0.00986842105263,0.00328947368421,0.00328947368421,0.00328947368421,0.00657894736842,0.00657894736842,0.0,0.00328947368421,0
Gone Tomorrow,Keith Urban,4.14606741573,0.415789473684,0.0,0.0,0.0786516853933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112359550562,0.0,0.0112359550562,0.0,0.0505617977528,0.0,0.0,0.0280898876404,0.0,0.0,0.0112359550562,0.0280898876404,0.0,0.0,0.0,0.0224719101124,0.0,0.0,0.0,0.0,0.0,0.0393258426966,0
Out Of Style,Jon Pardi,4.09623430962,0.5,0.0,0.0,0.0334728033473,0.0334728033473,0.0,0.0209205020921,0.0167364016736,0.00418410041841,0.00418410041841,0.0,0.00836820083682,0.00418410041841,0.0125523012552,0.0125523012552,0.0,0.0,0.0,0.00418410041841,0.0,0.0334728033473,0.0,0.0,0.0,0.0,0.0,0.0,0.0125523012552,0.0,0.00418410041841,0.00836820083682,0.0251046025105,0.0,0
Leave Me Lonely,Ariana Grande,4.58988764045,0.31884057971,0.0,0.0,0.0280898876404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280898876404,0.0,0.0168539325843,0.0730337078652,0.0112359550562,0.0,0.0,0.0,0.0,0.0,0.0112359550562,0.0112359550562,0.0112359550562,0.0,0.0,0.0,0.0,0.0,0.0,0.0168539325843,0.0,0.0,0
St. Brick Intro,Gucci Mane,4.328,0.64552238806,0.0,0.0,0.088,0.016,0.048,0.008,0.0,0.008,0.008,0.0,0.008,0.0,0.004,0.0,0.0,0.004,0.004,0.024,0.0,0.004,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0
4 Your Eyez Only,J. Cole,4.57709251101,0.476892822026,0.0,0.0,0.0693832599119,0.0187224669604,0.00991189427313,0.0176211453744,0.011013215859,0.00660792951542,0.00660792951542,0.0011013215859,0.0132158590308,0.0011013215859,0.00330396475771,0.00330396475771,0.0011013215859,0.0154185022026,0.0,0.00770925110132,0.00330396475771,0.0011013215859,0.00440528634361,0.00330396475771,0.0,0.00660792951542,0.0,0.0,0.0,0.0,0.00550660792952,0.0011013215859,0.00220264317181,0.00220264317181,0
James Joint,Rihanna,3.84375,0.628571428571,0.0,0.0,0.078125,0.078125,0.0,0.0,0.09375,0.015625,0.0,0.0,0.0,0.015625,0.015625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
False Alarm,The Weeknd,4.61271676301,0.44262295082,0.0,0.0,0.0,0.0173410404624,0.0,0.0404624277457,0.0,0.0,0.00578034682081,0.0173410404624,0.0115606936416,0.0,0.0115606936416,0.0462427745665,0.0,0.0,0.0,0.0115606936416,0.0,0.0,0.0,0.0,0.0,0.0173410404624,0.0,0.0,0.0,0.00578034682081,0.0115606936416,0.0,0.0,0.0,0
Big On Big,Migos,3.76702508961,0.283149171271,0.0,0.0,0.0573476702509,0.0232974910394,0.0322580645161,0.00537634408602,0.010752688172,0.00179211469534,0.0125448028674,0.0143369175627,0.0,0.0,0.00358422939068,0.0,0.0,0.00358422939068,0.00179211469534,0.00358422939068,0.00716845878136,0.0125448028674,0.0,0.0519713261649,0.0,0.00179211469534,0.010752688172,0.0,0.0,0.0,0.00179211469534,0.0,0.0,0.0,0
Perm,Bruno Mars,3.87341772152,0.381868131868,0.0,0.0,0.0379746835443,0.0253164556962,0.00632911392405,0.0316455696203,0.00632911392405,0.00632911392405,0.0506329113924,0.0348101265823,0.0,0.0,0.0126582278481,0.00316455696203,0.00316455696203,0.0,0.0,0.00316455696203,0.0,0.00316455696203,0.0474683544304,0.00316455696203,0.00632911392405,0.00632911392405,0.0,0.00316455696203,0.0126582278481,0.0,0.0,0.0,0.0,0.0126582278481,0
Start A Party,Rae Sremmurd,4.4749034749,0.551369863014,0.0,0.0,0.0579150579151,0.023166023166,0.003861003861,0.0,0.003861003861,0.027027027027,0.019305019305,0.003861003861,0.003861003861,0.0,0.003861003861,0.0,0.0,0.023166023166,0.003861003861,0.0,0.011583011583,0.0,0.0,0.0,0.0,0.003861003861,0.030888030888,0.0,0.0,0.003861003861,0.0,0.0,0.0,0.003861003861,0
You're Such A,Hailee Steinfeld,4.52549019608,0.261016949153,0.0,0.0,0.078431372549,0.0313725490196,0.0196078431373,0.00392156862745,0.0235294117647,0.0,0.0,0.0117647058824,0.0117647058824,0.0823529411765,0.0,0.0,0.0,0.0,0.0,0.0078431372549,0.0,0.0,0.0274509803922,0.0,0.0117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0156862745098,0.0,0.0117647058824,0
Runnin' Just in Case,Miranda Lambert,3.98913043478,0.605405405405,0.0,0.0,0.135869565217,0.0326086956522,0.0489130434783,0.0326086956522,0.0054347826087,0.0,0.0054347826087,0.0,0.0108695652174,0.0,0.0,0.0108695652174,0.0054347826087,0.0,0.0,0.0326086956522,0.0217391304348,0.0054347826087,0.0054347826087,0.0054347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0326086956522,0.0,0.0108695652174,0.0,0
Intro (A86),DJ Snake,5.42857142857,0.882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
the ends,Travis Scott,4.22878228782,0.600609756098,0.0,0.0,0.070110701107,0.0258302583026,0.0110701107011,0.0110701107011,0.00369003690037,0.00738007380074,0.00369003690037,0.0,0.00738007380074,0.00369003690037,0.0,0.0,0.0,0.00738007380074,0.0258302583026,0.0,0.00738007380074,0.0,0.0110701107011,0.00369003690037,0.00369003690037,0.0110701107011,0.0,0.0,0.00369003690037,0.0110701107011,0.0,0.00369003690037,0.00369003690037,0.0,0
Tulou Tagaloa,Walt Disney Records,3.94117647059,0.529411764706,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
All Nighter,Dan + Shay,4.5520361991,0.452586206897,0.0,0.0,0.0135746606335,0.00452488687783,0.0135746606335,0.0226244343891,0.0,0.0180995475113,0.0,0.0,0.0,0.0,0.0226244343891,0.0,0.00904977375566,0.0,0.0,0.00452488687783,0.0,0.00904977375566,0.00452488687783,0.00904977375566,0.0,0.0226244343891,0.0,0.0,0.0,0.0,0.0,0.00904977375566,0.0,0.00452488687783,0
Left Side Of Leavin',Brett Young,4.07111111111,0.343220338983,0.0,0.0,0.0,0.0444444444444,0.0,0.0311111111111,0.00888888888889,0.0,0.00888888888889,0.0222222222222,0.0177777777778,0.0311111111111,0.00444444444444,0.00444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0177777777778,0.0,0.0133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333333333,0.0,0.0,0
Bad Guy,21 Savage & Metro Boomin,3.53807106599,0.247826086957,0.0,0.0,0.124365482234,0.0609137055838,0.0380710659898,0.00507614213198,0.00253807106599,0.00507614213198,0.0152284263959,0.0,0.00507614213198,0.0,0.0,0.00761421319797,0.00253807106599,0.0279187817259,0.0,0.0,0.0558375634518,0.0,0.00253807106599,0.00253807106599,0.0,0.0,0.0152284263959,0.00253807106599,0.0,0.0,0.0,0.0,0.00253807106599,0.0,0
Views,Drake,4.28155339806,0.54132231405,0.0,0.0,0.101941747573,0.0194174757282,0.0145631067961,0.0242718446602,0.00728155339806,0.0266990291262,0.0169902912621,0.00728155339806,0.0145631067961,0.0,0.00970873786408,0.00485436893204,0.00242718446602,0.00970873786408,0.0,0.00242718446602,0.0,0.00485436893204,0.0,0.00242718446602,0.0,0.0,0.0,0.00242718446602,0.0,0.00485436893204,0.00242718446602,0.00242718446602,0.0,0.00242718446602,0
Faithful,Drake,4.18481848185,0.43567251462,0.0,0.0,0.0693069306931,0.042904290429,0.016501650165,0.00660066006601,0.036303630363,0.029702970297,0.00660066006601,0.046204620462,0.013201320132,0.019801980198,0.016501650165,0.0,0.00660066006601,0.00660066006601,0.0,0.0,0.00990099009901,0.003300330033,0.003300330033,0.00660066006601,0.016501650165,0.00990099009901,0.003300330033,0.0,0.00990099009901,0.0,0.0,0.0,0.013201320132,0.00660066006601,0
Keep the Family Close,Drake,4.09604519774,0.456824512535,0.0,0.0,0.0819209039548,0.0395480225989,0.0254237288136,0.0480225988701,0.00847457627119,0.0141242937853,0.0,0.0197740112994,0.0197740112994,0.0112994350282,0.00564971751412,0.00564971751412,0.0,0.00282485875706,0.00282485875706,0.00282485875706,0.0,0.00564971751412,0.0,0.0,0.00564971751412,0.00847457627119,0.0,0.0,0.00847457627119,0.00282485875706,0.00282485875706,0.0,0.0169491525424,0.0112994350282,0
Stay Down,Big Sean,3.88505747126,0.450236966825,0.0,0.0,0.0948275862069,0.0258620689655,0.0114942528736,0.00574712643678,0.0114942528736,0.0316091954023,0.0114942528736,0.0,0.0229885057471,0.0,0.0114942528736,0.0,0.014367816092,0.00287356321839,0.00574712643678,0.00574712643678,0.0172413793103,0.0,0.0,0.0201149425287,0.0,0.00287356321839,0.00574712643678,0.0,0.0,0.0,0.00287356321839,0.014367816092,0.00574712643678,0.00574712643678,0
Outro,Big Sean,4.18406593407,0.53640776699,0.0,0.0,0.0879120879121,0.0192307692308,0.0192307692308,0.0164835164835,0.0247252747253,0.0384615384615,0.010989010989,0.0137362637363,0.0137362637363,0.0,0.0192307692308,0.00274725274725,0.00549450549451,0.00274725274725,0.00274725274725,0.00549450549451,0.00274725274725,0.00549450549451,0.00274725274725,0.0,0.0,0.00824175824176,0.010989010989,0.00549450549451,0.00274725274725,0.00274725274725,0.0,0.00274725274725,0.00274725274725,0.00274725274725,0
Platinum And Wood,Big Sean,4.37267080745,0.5672823219,0.0,0.0,0.0527950310559,0.0155279503106,0.00621118012422,0.00931677018634,0.0248447204969,0.0124223602484,0.00310559006211,0.00621118012422,0.00310559006211,0.0,0.0124223602484,0.0,0.0,0.0248447204969,0.0,0.00931677018634,0.00621118012422,0.0,0.0,0.0,0.00310559006211,0.00621118012422,0.00310559006211,0.0,0.0,0.0,0.0,0.0,0.0,0.00621118012422,0
New Illuminati,Future,4.36752136752,0.407942238267,0.0,0.0,0.0769230769231,0.025641025641,0.042735042735,0.00854700854701,0.0,0.017094017094,0.017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735042735,0.00854700854701,0.0,0.017094017094,0.0042735042735,0.0042735042735,0.0042735042735,0.0,0.0,0.0,0.0,0.0,0.0,0.00854700854701,0.0,0.0,0.0042735042735,0
Shirtsleeves,Ed Sheeran,4.68539325843,0.40414507772,0.0,0.0,0.0505617977528,0.0,0.0,0.0,0.0,0.0,0.0,0.00561797752809,0.0505617977528,0.0,0.0,0.0168539325843,0.0,0.0,0.0,0.0,0.0,0.0,0.00561797752809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112359550562,0.0,0.0112359550562,0.0,0
Take It Back,Ed Sheeran,4.40595611285,0.53823953824,0.0,0.0,0.0783699059561,0.0172413793103,0.0188087774295,0.0188087774295,0.00626959247649,0.012539184953,0.00313479623824,0.00783699059561,0.0172413793103,0.00313479623824,0.00313479623824,0.0141065830721,0.00470219435737,0.0,0.00156739811912,0.00940438871473,0.0,0.00313479623824,0.0266457680251,0.0,0.00156739811912,0.00313479623824,0.0,0.00470219435737,0.00156739811912,0.00940438871473,0.0,0.0,0.00313479623824,0.00156739811912,0
I Thank U,Future,4.39444444444,0.522167487685,0.0,0.0,0.138888888889,0.00555555555556,0.00555555555556,0.0111111111111,0.0,0.00555555555556,0.0111111111111,0.0166666666667,0.00555555555556,0.0,0.0,0.0,0.0222222222222,0.0,0.00555555555556,0.00555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0
Neva Missa Lost,Future,3.91194968553,0.344919786096,0.0,0.0,0.122641509434,0.00943396226415,0.0440251572327,0.0062893081761,0.110062893082,0.00314465408805,0.0062893081761,0.0440251572327,0.00943396226415,0.0,0.0,0.00314465408805,0.0,0.0157232704403,0.0125786163522,0.0,0.0,0.0,0.00314465408805,0.00314465408805,0.0,0.0125786163522,0.0,0.0,0.0157232704403,0.0,0.0062893081761,0.00943396226415,0.0,0.0,0
Scrape,Future,4.57617728532,0.387990762125,0.0,0.0,0.0664819944598,0.0138504155125,0.00277008310249,0.0138504155125,0.00277008310249,0.00277008310249,0.0193905817175,0.00831024930748,0.0,0.0,0.00831024930748,0.0,0.0,0.00277008310249,0.0,0.0,0.01108033241,0.00277008310249,0.0,0.00554016620499,0.0,0.0,0.0,0.0,0.0,0.0,0.00277008310249,0.0,0.00277008310249,0.0,0
Massage In My Room,Future,4.21544715447,0.391304347826,0.0,0.0,0.138211382114,0.0,0.0325203252033,0.00406504065041,0.0,0.0162601626016,0.0243902439024,0.00406504065041,0.0,0.0,0.00406504065041,0.0121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162601626016,0.00406504065041,0.0,0.0162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
When I Was Broke,Future,3.70089285714,0.30303030303,0.0,0.0,0.140625,0.09375,0.0133928571429,0.00892857142857,0.015625,0.015625,0.00446428571429,0.0133928571429,0.0133928571429,0.00669642857143,0.00223214285714,0.0,0.0,0.00223214285714,0.0,0.00669642857143,0.0379464285714,0.015625,0.00669642857143,0.0,0.00669642857143,0.0,0.0,0.0,0.0,0.0,0.0,0.00446428571429,0.0,0.00223214285714,0
Poppin' Tags,Future,4.25392670157,0.351778656126,0.0,0.0,0.104712041885,0.00523560209424,0.0261780104712,0.0104712041885,0.0,0.00261780104712,0.0104712041885,0.00261780104712,0.0,0.0,0.0104712041885,0.00523560209424,0.00261780104712,0.0130890052356,0.0,0.0,0.00261780104712,0.00785340314136,0.0,0.00785340314136,0.0314136125654,0.0,0.00523560209424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
I Don't Care,Ariana Grande,3.88732394366,0.487179487179,0.0,0.0,0.12676056338,0.0985915492958,0.0,0.0140845070423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070423,0.0,0.0,0.0,0.0281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070423,0.0,0.0140845070423,0
Hate It or Love It,Migos,4.1420233463,0.312195121951,0.0,0.0,0.122568093385,0.0,0.0,0.0,0.0233463035019,0.00583657587549,0.0194552529183,0.00389105058366,0.0,0.0,0.00972762645914,0.0311284046693,0.00194552529183,0.0447470817121,0.0,0.0,0.0,0.0,0.0,0.00194552529183,0.00778210116732,0.00194552529183,0.00583657587549,0.0,0.0,0.00583657587549,0.00389105058366,0.0,0.0,0.00194552529183,0
Boy Gets a Truck,Keith Urban,4.6218487395,0.316,0.0,0.0,0.0,0.0,0.0,0.00420168067227,0.00420168067227,0.0,0.0,0.0,0.0,0.00420168067227,0.126050420168,0.0168067226891,0.0,0.0,0.0,0.0,0.0,0.00420168067227,0.0,0.0,0.0,0.00840336134454,0.0,0.0,0.0,0.0,0.046218487395,0.00420168067227,0.0,0.0,0
Bad Decisions,Ariana Grande,3.61671469741,0.238726790451,0.0,0.0,0.0461095100865,0.0259365994236,0.0,0.0259365994236,0.0172910662824,0.00576368876081,0.0778097982709,0.00576368876081,0.0,0.0,0.00576368876081,0.0634005763689,0.00864553314121,0.0,0.0,0.00576368876081,0.00864553314121,0.0,0.0,0.0028818443804,0.0028818443804,0.0,0.0028818443804,0.0,0.00576368876081,0.0547550432277,0.0115273775216,0.0,0.00864553314121,0.0172910662824,0
