title,artist,NN,NNP,DT,IN,JJ,NNS,CC,PRP,VB,VBG,I,n't,'m,'s,know,like,got,You,And,'re,love,get,na,yeah,But,ai,back,gon,go,wan,want,need,Yeah,time,let,oh,make,way,right,see,average characters,uniqueness,average words,num long words,popular
Yeah Boy,Kelsea Ballerini,62.0,41.0,1.0,2.0,50.0,11.0,8.0,32.0,28.0,19.0,0.0851063829787,0.00911854103343,0.0303951367781,0.00607902735562,0.0121580547112,0.0,0.00303951367781,0.0121580547112,0.0151975683891,0.0212765957447,0.0,0.00303951367781,0.063829787234,0.00303951367781,0.00911854103343,0.0,0.0,0.0,0.00303951367781,0.063829787234,0.0,0.0,0.0881458966565,0.0151975683891,0.00303951367781,0.0,0.0151975683891,0.00607902735562,0.0,0.0,3.65957446809,0.245945945946,211.5,0.136778115502,y
XO TOUR Llif3,Lil Uzi Vert,56.0,46.0,3.0,11.0,38.0,13.0,1.0,28.0,9.0,0.0,0.0686274509804,0.0196078431373,0.016339869281,0.016339869281,0.0,0.00653594771242,0.0130718954248,0.00653594771242,0.00326797385621,0.00653594771242,0.0,0.0,0.00326797385621,0.0228758169935,0.0,0.00326797385621,0.0,0.00326797385621,0.00326797385621,0.00326797385621,0.00326797385621,0.0,0.0,0.00326797385621,0.0,0.0,0.00326797385621,0.0294117647059,0.00326797385621,0.0,4.02941176471,0.385869565217,159.0,0.199346405229,y
Tunnel Vision,Kodak Black,84.0,56.0,3.0,15.0,55.0,10.0,3.0,59.0,27.0,0.0,0.0960698689956,0.0436681222707,0.0152838427948,0.0,0.0,0.0152838427948,0.0152838427948,0.0,0.00655021834061,0.0,0.0,0.00218340611354,0.0393013100437,0.0,0.0,0.00873362445415,0.0,0.0262008733624,0.0,0.0393013100437,0.00655021834061,0.0262008733624,0.0,0.0,0.0,0.0,0.0174672489083,0.0,0.0,0.0349344978166,3.81004366812,0.213644524237,69.1111111111,0.17903930131,y
Congratulations,Post Malone,64.0,37.0,0.0,17.0,30.0,15.0,6.0,41.0,3.0,5.0,0.100609756098,0.0213414634146,0.0213414634146,0.0,0.0121951219512,0.0121951219512,0.00914634146341,0.0030487804878,0.0030487804878,0.0,0.0,0.0030487804878,0.0030487804878,0.0426829268293,0.015243902439,0.00914634146341,0.0,0.0,0.0030487804878,0.0030487804878,0.0,0.0,0.015243902439,0.0,0.0,0.00609756097561,0.0030487804878,0.0,0.0030487804878,0.0030487804878,4.42073170732,0.370179948586,223.5,0.253048780488,y
Think A Little Less,Michael Ray,31.0,35.0,0.0,5.0,23.0,4.0,14.0,5.0,16.0,5.0,0.015625,0.00520833333333,0.0,0.00520833333333,0.00520833333333,0.0208333333333,0.0104166666667,0.00520833333333,0.0625,0.00520833333333,0.0,0.0260416666667,0.00520833333333,0.0,0.0104166666667,0.0,0.0,0.0,0.0104166666667,0.00520833333333,0.0,0.0,0.0104166666667,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0,4.55208333333,0.469696969697,76.75,0.296875,y
Comin Out Strong,Future,66.0,39.0,1.0,6.0,46.0,15.0,1.0,60.0,22.0,1.0,0.104651162791,0.0302325581395,0.0116279069767,0.0046511627907,0.0255813953488,0.00232558139535,0.0186046511628,0.0116279069767,0.00232558139535,0.00232558139535,0.00232558139535,0.0,0.00697674418605,0.00232558139535,0.0,0.0046511627907,0.00232558139535,0.00232558139535,0.0,0.00697674418605,0.0,0.0,0.0,0.00697674418605,0.0,0.00232558139535,0.0116279069767,0.0,0.0,0.00232558139535,4.18372093023,0.37890625,90.2857142857,0.213953488372,y
Treat You Better,Shawn Mendes,15.0,19.0,1.0,7.0,7.0,4.0,7.0,22.0,11.0,8.0,0.132911392405,0.0189873417722,0.00632911392405,0.0126582278481,0.0506329113924,0.0253164556962,0.0,0.0,0.0379746835443,0.0126582278481,0.0,0.0,0.00632911392405,0.0,0.00632911392405,0.0,0.0,0.0,0.0,0.00632911392405,0.0189873417722,0.00632911392405,0.0,0.0316455696203,0.0126582278481,0.0,0.0,0.0,0.00632911392405,0.00632911392405,4.14556962025,0.43125,293.0,0.259493670886,y
Don't Wanna Know,Maroon 5,73.0,34.0,13.0,7.0,21.0,14.0,11.0,36.0,26.0,18.0,0.0916230366492,0.0471204188482,0.00785340314136,0.0235602094241,0.109947643979,0.00785340314136,0.00261780104712,0.00261780104712,0.0287958115183,0.00261780104712,0.0235602094241,0.0,0.0366492146597,0.00261780104712,0.0,0.0,0.0,0.0,0.00523560209424,0.0366492146597,0.0,0.0,0.00261780104712,0.00261780104712,0.00261780104712,0.0418848167539,0.00261780104712,0.0235602094241,0.00261780104712,0.00261780104712,3.42931937173,0.186640471513,40.8461538462,0.0994764397906,y
Do Not Disturb,Drake,74.0,46.0,4.0,16.0,39.0,29.0,3.0,41.0,16.0,1.0,0.0868486352357,0.014888337469,0.00992555831266,0.0272952853598,0.00744416873449,0.0198511166253,0.00992555831266,0.00496277915633,0.00248138957816,0.0,0.00496277915633,0.00496277915633,0.0,0.00248138957816,0.00248138957816,0.0,0.00496277915633,0.0,0.00992555831266,0.0,0.014888337469,0.0124069478908,0.00744416873449,0.00248138957816,0.00248138957816,0.0,0.00496277915633,0.0,0.00248138957816,0.00992555831266,4.51364764268,0.604910714286,319.5,0.285359801489,y
T-Shirt,Migos,120.0,69.0,1.0,4.0,24.0,9.0,2.0,13.0,13.0,3.0,0.0351906158358,0.0234604105572,0.0,0.0058651026393,0.0,0.0058651026393,0.00879765395894,0.0,0.0,0.0,0.0,0.0117302052786,0.00293255131965,0.0,0.0,0.00879765395894,0.00293255131965,0.0117302052786,0.00293255131965,0.00293255131965,0.0058651026393,0.00293255131965,0.00293255131965,0.00293255131965,0.00293255131965,0.0,0.0,0.00293255131965,0.0,0.0,4.60410557185,0.436320754717,247.0,0.272727272727,y
Slide,Calvin Harris,53.0,40.0,0.0,22.0,26.0,17.0,7.0,27.0,24.0,2.0,0.0546075085324,0.00682593856655,0.0102389078498,0.0170648464164,0.00341296928328,0.0443686006826,0.0136518771331,0.00682593856655,0.0238907849829,0.00341296928328,0.0,0.0,0.00341296928328,0.00341296928328,0.0,0.00341296928328,0.00682593856655,0.0102389078498,0.0,0.00341296928328,0.0,0.0,0.0,0.0,0.0,0.0,0.00341296928328,0.0,0.0,0.0102389078498,4.36860068259,0.423076923077,51.0,0.235494880546,y
Mask Off,Future,47.0,57.0,0.0,4.0,23.0,13.0,0.0,12.0,15.0,2.0,0.032,0.028,0.008,0.0,0.0,0.004,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.0,0.0,4.968,0.392215568862,341.0,0.268,y
Make Love,Gucci Mane & Nicki Minaj,81.0,40.0,4.0,11.0,41.0,22.0,6.0,40.0,28.0,0.0,0.0751295336788,0.0155440414508,0.0310880829016,0.0181347150259,0.00259067357513,0.0129533678756,0.0129533678756,0.0155440414508,0.0155440414508,0.0,0.059585492228,0.00518134715026,0.0259067357513,0.0,0.0,0.00518134715026,0.0,0.00518134715026,0.0,0.0155440414508,0.0,0.0,0.0,0.00518134715026,0.0,0.00259067357513,0.0284974093264,0.0,0.0,0.0181347150259,3.92227979275,0.461024498886,64.25,0.173575129534,y
Supermarket Flowers,Ed Sheeran,26.0,17.0,4.0,2.0,7.0,10.0,2.0,22.0,8.0,5.0,0.0810810810811,0.00540540540541,0.00540540540541,0.0324324324324,0.0162162162162,0.0,0.00540540540541,0.0378378378378,0.00540540540541,0.0216216216216,0.00540540540541,0.00540540540541,0.0,0.0,0.00540540540541,0.0,0.0162162162162,0.0,0.0108108108108,0.0,0.0,0.0,0.0,0.00540540540541,0.0,0.0,0.0,0.0,0.0,0.0108108108108,4.03243243243,0.528205128205,269.0,0.183783783784,y
Still Got Time,Zayn,73.0,40.0,7.0,9.0,40.0,10.0,13.0,26.0,25.0,9.0,0.0372208436725,0.0124069478908,0.00496277915633,0.0,0.014888337469,0.0,0.0719602977667,0.0173697270471,0.0198511166253,0.0595533498759,0.0198511166253,0.0,0.00992555831266,0.029776674938,0.00496277915633,0.0,0.0,0.00744416873449,0.0,0.00992555831266,0.0,0.0,0.0,0.0620347394541,0.00992555831266,0.0,0.0,0.0,0.0,0.00992555831266,4.00992555831,0.186403508772,525.0,0.106699751861,y
Heavy,Linkin Park,25.0,13.0,0.0,10.0,23.0,2.0,7.0,32.0,15.0,13.0,0.158163265306,0.0,0.0357142857143,0.0204081632653,0.0204081632653,0.0102040816327,0.0,0.00510204081633,0.0102040816327,0.0,0.0,0.00510204081633,0.00510204081633,0.0,0.0255102040816,0.0,0.0,0.0,0.0204081632653,0.00510204081633,0.0,0.0,0.00510204081633,0.0,0.0255102040816,0.0,0.00510204081633,0.0,0.00510204081633,0.0,4.34183673469,0.336538461538,32.7777777778,0.301020408163,y
Passionfruit,Drake,22.0,22.0,0.0,3.0,20.0,15.0,0.0,13.0,10.0,1.0,0.0608108108108,0.0405405405405,0.00675675675676,0.0,0.0,0.00675675675676,0.0202702702703,0.0135135135135,0.0,0.0202702702703,0.0,0.0135135135135,0.0,0.00675675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675675675676,0.0,4.7027027027,0.438502673797,28.5,0.331081081081,y
Madiba Riddim,Drake,29.0,21.0,0.0,3.0,15.0,9.0,0.0,32.0,14.0,10.0,0.131067961165,0.0145631067961,0.0485436893204,0.00970873786408,0.0,0.0,0.0,0.0145631067961,0.0,0.00485436893204,0.0145631067961,0.00485436893204,0.0145631067961,0.0,0.0,0.0,0.0194174757282,0.0,0.00970873786408,0.0,0.0,0.0242718446602,0.0,0.0291262135922,0.0,0.0,0.0,0.00485436893204,0.00485436893204,0.00485436893204,3.7427184466,0.383928571429,48.6666666667,0.165048543689,y
Ice Melts,Drake,82.0,47.0,2.0,19.0,39.0,0.0,2.0,34.0,22.0,0.0,0.0610932475884,0.0,0.0128617363344,0.0064308681672,0.0064308681672,0.032154340836,0.0,0.048231511254,0.0,0.0096463022508,0.0096463022508,0.0,0.0032154340836,0.0096463022508,0.0064308681672,0.0,0.0,0.0,0.0,0.0128617363344,0.0064308681672,0.0578778135048,0.0064308681672,0.0,0.0,0.0,0.0,0.0,0.0,0.0096463022508,4.51125401929,0.187935034803,145.666666667,0.263665594855,y
Skepta Interlude,Drake,83.0,65.0,2.0,8.0,34.0,9.0,2.0,19.0,12.0,0.0,0.038338658147,0.0191693290735,0.00958466453674,0.102236421725,0.00638977635783,0.00958466453674,0.0,0.00319488817891,0.00319488817891,0.00319488817891,0.00319488817891,0.00319488817891,0.00319488817891,0.0,0.00319488817891,0.00319488817891,0.0127795527157,0.0,0.0,0.00319488817891,0.0,0.0,0.00638977635783,0.00319488817891,0.0,0.0,0.00319488817891,0.0,0.00319488817891,0.00319488817891,4.67412140575,0.513661202186,234.5,0.341853035144,y
Culture,Migos,87.0,63.0,3.0,3.0,27.0,12.0,3.0,17.0,13.0,0.0,0.0394736842105,0.0197368421053,0.00328947368421,0.0230263157895,0.00328947368421,0.0,0.00328947368421,0.00328947368421,0.0,0.0,0.0,0.00986842105263,0.00328947368421,0.0,0.00328947368421,0.00986842105263,0.0131578947368,0.0131578947368,0.0,0.00328947368421,0.00328947368421,0.00328947368421,0.00657894736842,0.00328947368421,0.00328947368421,0.0,0.00328947368421,0.0,0.0,0.0,4.32894736842,0.564971751412,87.0,0.230263157895,y
Rockabye,Clean Bandit,78.0,52.0,1.0,16.0,30.0,9.0,2.0,26.0,36.0,17.0,0.0302325581395,0.0395348837209,0.0255813953488,0.0232558139535,0.0093023255814,0.0116279069767,0.0186046511628,0.00697674418605,0.0046511627907,0.0093023255814,0.0255813953488,0.0,0.0372093023256,0.00232558139535,0.0,0.0046511627907,0.0,0.0418604651163,0.0,0.0,0.0,0.0,0.0,0.0046511627907,0.0,0.0,0.00232558139535,0.0,0.0,0.0,4.20465116279,0.276315789474,32.0,0.220930232558,y
Chanel,Frank Ocean,65.0,61.0,1.0,16.0,31.0,23.0,7.0,32.0,8.0,0.0,0.0650154798762,0.0123839009288,0.0123839009288,0.0340557275542,0.0061919504644,0.0433436532508,0.015479876161,0.0030959752322,0.0185758513932,0.0,0.0,0.0,0.0,0.0,0.0030959752322,0.0,0.0061919504644,0.0,0.0,0.0,0.0,0.00928792569659,0.0,0.0,0.0,0.0,0.0030959752322,0.0,0.0,0.015479876161,4.173374613,0.528571428571,148.0,0.222910216718,y
Cold,Maroon 5,72.0,28.0,6.0,17.0,41.0,7.0,1.0,40.0,23.0,13.0,0.0833333333333,0.0591397849462,0.00268817204301,0.0134408602151,0.0134408602151,0.0215053763441,0.00268817204301,0.010752688172,0.0,0.0456989247312,0.0,0.00806451612903,0.00537634408602,0.0403225806452,0.00268817204301,0.00268817204301,0.0,0.0,0.00268817204301,0.00537634408602,0.00268817204301,0.00268817204301,0.0,0.00806451612903,0.00268817204301,0.0,0.0,0.0,0.0,0.010752688172,4.21505376344,0.294536817102,76.5714285714,0.188172043011,y
Moves,Big Sean,69.0,34.0,0.0,10.0,26.0,23.0,2.0,54.0,7.0,16.0,0.113702623907,0.00874635568513,0.0262390670554,0.0145772594752,0.0,0.0174927113703,0.0379008746356,0.0145772594752,0.0,0.0,0.0,0.00291545189504,0.0,0.0,0.00291545189504,0.00291545189504,0.0116618075802,0.0,0.0,0.0,0.0,0.00291545189504,0.00874635568513,0.00291545189504,0.0,0.00291545189504,0.0379008746356,0.00291545189504,0.0,0.0,4.02332361516,0.44094488189,68.4285714286,0.180758017493,y
How Far I'll Go,Auli'i Cravalho,11.0,4.0,2.0,2.0,6.0,4.0,2.0,12.0,4.0,1.0,0.164383561644,0.013698630137,0.013698630137,0.027397260274,0.027397260274,0.0,0.0,0.0,0.013698630137,0.0,0.0,0.0,0.0,0.0,0.013698630137,0.0,0.013698630137,0.0,0.041095890411,0.0,0.0,0.013698630137,0.0,0.013698630137,0.0,0.0,0.013698630137,0.0,0.0,0.0,3.52054794521,0.641025641026,110.0,0.0958904109589,y
Issues,Julia Michaels,25.0,14.0,0.0,8.0,21.0,16.0,11.0,41.0,12.0,0.0,0.140909090909,0.0227272727273,0.0181818181818,0.0,0.0,0.00909090909091,0.0863636363636,0.00909090909091,0.0363636363636,0.00454545454545,0.0181818181818,0.0136363636364,0.0,0.0,0.0136363636364,0.0,0.00454545454545,0.0,0.0,0.0,0.0,0.0272727272727,0.0227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.00454545454545,3.66363636364,0.258064516129,354.0,0.15,y
Shining,DJ Khaled,94.0,87.0,5.0,8.0,51.0,19.0,2.0,36.0,31.0,3.0,0.0533333333333,0.0742857142857,0.0152380952381,0.00761904761905,0.00571428571429,0.00761904761905,0.00190476190476,0.00190476190476,0.00380952380952,0.0,0.0,0.00190476190476,0.0114285714286,0.04,0.0,0.00761904761905,0.0,0.0152380952381,0.0,0.0,0.00190476190476,0.00380952380952,0.00190476190476,0.0,0.00190476190476,0.00380952380952,0.0114285714286,0.0,0.00571428571429,0.00380952380952,3.99047619048,0.301775147929,116.333333333,0.230476190476,y
Black Beatles,Rae Sremmurd,93.0,65.0,4.0,15.0,48.0,29.0,3.0,32.0,10.0,3.0,0.0602409638554,0.00963855421687,0.0168674698795,0.00963855421687,0.00963855421687,0.021686746988,0.00722891566265,0.0,0.00240963855422,0.0,0.00240963855422,0.0120481927711,0.0,0.0,0.00240963855422,0.0,0.00240963855422,0.0,0.00240963855422,0.0,0.0,0.00240963855422,0.0,0.0,0.00240963855422,0.0,0.0,0.0,0.0,0.00240963855422,4.4265060241,0.440748440748,114.8,0.226506024096,y
Selfish,Future,36.0,43.0,0.0,4.0,26.0,8.0,0.0,10.0,4.0,3.0,0.028901734104,0.00578034682081,0.0,0.0809248554913,0.0,0.00578034682081,0.0,0.0,0.0,0.0,0.00578034682081,0.0,0.0,0.0404624277457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578034682081,0.0115606936416,0.0,0.0231213872832,0.0,0.00578034682081,0.0,0.0115606936416,0.0,4.65317919075,0.490384615385,210.0,0.335260115607,y
Starboy,The Weeknd,94.0,48.0,1.0,5.0,33.0,9.0,0.0,32.0,10.0,11.0,0.0798722044728,0.0127795527157,0.0223642172524,0.00319488817891,0.0,0.00319488817891,0.0,0.0191693290735,0.0,0.0,0.0127795527157,0.00638977635783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191693290735,0.0,0.00319488817891,0.0,0.0,0.0,0.0,0.0,0.00958466453674,4.2875399361,0.409604519774,448.0,0.198083067093,y
God, Your Mama, And Me,Florida Georgia Line,33.0,27.0,6.0,3.0,15.0,4.0,0.0,17.0,19.0,8.0,0.0485436893204,0.00485436893204,0.0194174757282,0.0242718446602,0.0291262135922,0.0,0.0,0.0291262135922,0.0,0.0,0.0291262135922,0.0,0.0582524271845,0.0,0.0,0.0,0.0,0.0582524271845,0.00485436893204,0.0,0.0,0.00485436893204,0.0,0.0,0.0,0.0,0.00970873786408,0.0,0.00970873786408,0.0,4.09708737864,0.354838709677,291.0,0.160194174757,y
Both,Gucci Mane,39.0,25.0,3.0,12.0,38.0,8.0,11.0,57.0,5.0,5.0,0.185430463576,0.046357615894,0.0927152317881,0.00331125827815,0.0,0.00662251655629,0.0198675496689,0.00331125827815,0.0,0.00662251655629,0.0,0.00331125827815,0.0,0.00331125827815,0.0364238410596,0.00993377483444,0.0,0.00993377483444,0.00331125827815,0.0,0.0,0.00993377483444,0.00993377483444,0.0,0.00331125827815,0.0,0.00331125827815,0.0,0.0264900662252,0.0,3.74834437086,0.407854984894,140.666666667,0.188741721854,y
Now and Later,Sage The Gemini,44.0,30.0,1.0,13.0,33.0,11.0,0.0,51.0,19.0,4.0,0.0725552050473,0.0252365930599,0.00946372239748,0.018927444795,0.01261829653,0.0252365930599,0.0157728706625,0.0725552050473,0.0,0.0252365930599,0.00630914826498,0.0315457413249,0.0,0.0,0.0,0.00630914826498,0.00315457413249,0.0,0.00315457413249,0.0,0.0,0.00315457413249,0.0,0.00630914826498,0.0,0.0,0.00315457413249,0.00315457413249,0.00630914826498,0.00946372239748,4.11356466877,0.367231638418,472.0,0.16403785489,y
I Feel It Coming,The Weeknd,55.0,9.0,0.0,2.0,12.0,3.0,2.0,84.0,14.0,60.0,0.203438395415,0.0229226361032,0.00286532951289,0.0,0.0171919770774,0.00286532951289,0.00286532951289,0.025787965616,0.00573065902579,0.00859598853868,0.00859598853868,0.00286532951289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286532951289,0.00286532951289,0.00286532951289,0.00573065902579,0.00286532951289,0.0,0.00286532951289,0.0,0.0114613180516,0.00286532951289,3.69914040115,0.159904534606,260.0,0.206303724928,y
Any Ol' Barstool,Jason Aldean,36.0,25.0,0.0,6.0,38.0,2.0,9.0,26.0,8.0,2.0,0.107476635514,0.0373831775701,0.00934579439252,0.0,0.00934579439252,0.0,0.00467289719626,0.0,0.0140186915888,0.0140186915888,0.0,0.00467289719626,0.00467289719626,0.0,0.0280373831776,0.0233644859813,0.0,0.0,0.00467289719626,0.00467289719626,0.0,0.0,0.00467289719626,0.0,0.0,0.0,0.00467289719626,0.018691588785,0.0,0.0,3.85981308411,0.357142857143,326.0,0.140186915888,y
Bad Things,Machine Gun Kelly,32.0,22.0,1.0,11.0,28.0,17.0,12.0,50.0,23.0,4.0,0.131367292225,0.0455764075067,0.00804289544236,0.029490616622,0.0,0.0134048257373,0.00268096514745,0.00268096514745,0.029490616622,0.0268096514745,0.00804289544236,0.00268096514745,0.0107238605898,0.00268096514745,0.00268096514745,0.0,0.00536193029491,0.0,0.0,0.0107238605898,0.0160857908847,0.0,0.0,0.0,0.0,0.0,0.0,0.00536193029491,0.0,0.0,3.88739946381,0.3,63.7777777778,0.209115281501,y
Craving You,Thomas Rhett,36.0,6.0,8.0,14.0,9.0,1.0,2.0,36.0,10.0,22.0,0.134453781513,0.0378151260504,0.0504201680672,0.0168067226891,0.0168067226891,0.0210084033613,0.00840336134454,0.0168067226891,0.0,0.0126050420168,0.0,0.0252100840336,0.0,0.00420168067227,0.00840336134454,0.00840336134454,0.0,0.0,0.00840336134454,0.0,0.0,0.0,0.0,0.00840336134454,0.0,0.0,0.0,0.0126050420168,0.0,0.0,4.11344537815,0.281124497992,303.0,0.252100840336,y
Starving,Hailee Steinfeld & Grey,35.0,1.0,2.0,5.0,4.0,10.0,0.0,37.0,9.0,9.0,0.183333333333,0.0611111111111,0.0,0.0166666666667,0.0666666666667,0.0,0.00555555555556,0.0222222222222,0.0,0.0,0.0,0.0,0.0,0.00555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111,0.0111111111111,0.00555555555556,0.0,0.0,0.0,0.00555555555556,0.0333333333333,0.0222222222222,0.0,4.05555555556,0.267676767677,277.0,0.25,y
My Old Man,Zac Brown Band,22.0,9.0,1.0,3.0,17.0,2.0,4.0,18.0,4.0,7.0,0.103174603175,0.0,0.015873015873,0.031746031746,0.00793650793651,0.00793650793651,0.0,0.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.00793650793651,0.0,0.00793650793651,0.0,0.015873015873,0.0,0.0,0.0,0.0,0.0,0.00793650793651,0.0,0.0,0.00793650793651,0.00793650793651,0.0,3.70634920635,0.590551181102,189.0,0.18253968254,y
HandClap,Fitz And The Tantrums,38.0,17.0,0.0,11.0,20.0,27.0,3.0,29.0,16.0,6.0,0.102040816327,0.0163265306122,0.0122448979592,0.0,0.0204081632653,0.0122448979592,0.00816326530612,0.00816326530612,0.00816326530612,0.0204081632653,0.0,0.0122448979592,0.0,0.0,0.00408163265306,0.0,0.0,0.0,0.0,0.0,0.00816326530612,0.00816326530612,0.0,0.0,0.0,0.0,0.0530612244898,0.0,0.00816326530612,0.0,4.18367346939,0.37969924812,93.0,0.171428571429,y
Perfect,Ed Sheeran,32.0,11.0,0.0,3.0,20.0,10.0,4.0,28.0,5.0,15.0,0.138728323699,0.0115606936416,0.0173410404624,0.0,0.0173410404624,0.0,0.0,0.00578034682081,0.0115606936416,0.0115606936416,0.028901734104,0.0,0.0,0.0,0.0115606936416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115606936416,0.0,0.0,0.0,0.0,0.00578034682081,0.0115606936416,4.47398843931,0.477611940299,286.0,0.28901734104,y
Road Less Traveled,Lauren Alaina,48.0,24.0,2.0,5.0,33.0,10.0,0.0,2.0,35.0,2.0,0.0,0.0781893004115,0.0,0.00411522633745,0.0,0.0,0.0082304526749,0.0082304526749,0.0,0.0123456790123,0.0,0.0,0.0,0.0,0.0,0.00411522633745,0.0082304526749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082304526749,0.0164609053498,0.0082304526749,0.0,0.0,0.0,4.42386831276,0.282142857143,122.333333333,0.246913580247,y
If The Boot Fits,Granger Smith,39.0,28.0,0.0,10.0,13.0,14.0,0.0,9.0,5.0,2.0,0.0198675496689,0.0198675496689,0.0,0.0,0.0,0.0132450331126,0.0,0.0198675496689,0.0,0.0264900662252,0.0,0.0,0.00662251655629,0.0,0.0,0.0,0.00662251655629,0.0,0.0,0.00662251655629,0.0,0.0,0.0331125827815,0.00662251655629,0.0,0.0,0.0198675496689,0.0,0.0,0.0,4.33112582781,0.465838509317,224.0,0.152317880795,y
The Greatest,Sia,25.0,15.0,17.0,1.0,47.0,9.0,8.0,50.0,31.0,0.0,0.160256410256,0.0576923076923,0.0384615384615,0.0,0.0,0.0,0.0384615384615,0.0,0.0128205128205,0.0,0.00320512820513,0.00320512820513,0.0,0.00641025641026,0.0128205128205,0.0,0.00320512820513,0.0,0.0,0.0,0.0,0.00320512820513,0.0,0.0,0.0,0.0128205128205,0.0,0.0,0.0,0.00320512820513,4.03846153846,0.192405063291,396.0,0.25,y
Can't Have Everything,Drake,83.0,55.0,2.0,11.0,34.0,11.0,5.0,29.0,10.0,4.0,0.0602739726027,0.027397260274,0.0191780821918,0.0219178082192,0.00821917808219,0.00821917808219,0.00547945205479,0.0027397260274,0.0,0.0027397260274,0.0,0.0027397260274,0.0,0.0027397260274,0.00821917808219,0.0027397260274,0.0109589041096,0.0,0.00821917808219,0.0,0.00547945205479,0.0,0.0027397260274,0.0,0.0,0.0,0.0027397260274,0.0027397260274,0.0,0.00547945205479,4.85205479452,0.56981981982,48.2727272727,0.301369863014,y
Dancing On My Own,Calum Scott,27.0,5.0,2.0,4.0,24.0,7.0,20.0,29.0,8.0,19.0,0.138755980861,0.0239234449761,0.0861244019139,0.0143540669856,0.00956937799043,0.0,0.00956937799043,0.0,0.0622009569378,0.0239234449761,0.00478468899522,0.0,0.00478468899522,0.00956937799043,0.0334928229665,0.0,0.0,0.0,0.0,0.00478468899522,0.0,0.0,0.0,0.0,0.0,0.0574162679426,0.0,0.0,0.0143540669856,0.0287081339713,3.42105263158,0.299578059072,58.6,0.177033492823,y
Make Me (Cry),Noah Cyrus,23.0,22.0,0.0,14.0,9.0,4.0,3.0,35.0,6.0,0.0,0.144927536232,0.0338164251208,0.00966183574879,0.0,0.00966183574879,0.0676328502415,0.0048309178744,0.0144927536232,0.0,0.0048309178744,0.0,0.0,0.0,0.00966183574879,0.0144927536232,0.0144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536232,0.0,0.0,0.0,0.024154589372,0.0048309178744,0.0579710144928,0.0144927536232,3.76328502415,0.382222222222,22.9230769231,0.101449275362,y
Call On Me,Starley,25.0,11.0,1.0,1.0,24.0,7.0,8.0,15.0,29.0,10.0,0.00534759358289,0.0320855614973,0.0,0.0,0.0427807486631,0.0,0.0,0.0748663101604,0.0320855614973,0.0320855614973,0.0267379679144,0.0,0.0,0.0,0.0106951871658,0.0,0.0,0.0,0.0,0.0,0.0,0.0427807486631,0.0,0.0,0.0,0.0855614973262,0.0,0.0106951871658,0.0,0.0,4.04278074866,0.283783783784,284.0,0.155080213904,y
Happier,Ed Sheeran,24.0,9.0,1.0,6.0,13.0,5.0,8.0,23.0,8.0,6.0,0.122699386503,0.0306748466258,0.0,0.0184049079755,0.0306748466258,0.0306748466258,0.0,0.0122699386503,0.00613496932515,0.0122699386503,0.0122699386503,0.0,0.0,0.0,0.0429447852761,0.0184049079755,0.0,0.0,0.0,0.0,0.0,0.00613496932515,0.00613496932515,0.0,0.0,0.0,0.00613496932515,0.0,0.0,0.0,3.9754601227,0.494252873563,121.5,0.226993865031,y
Sober Saturday Night,Chris Young,23.0,7.0,5.0,1.0,20.0,10.0,0.0,20.0,1.0,10.0,0.124087591241,0.029197080292,0.0656934306569,0.021897810219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00729927007299,0.0,0.029197080292,0.0,0.021897810219,0.0,4.59124087591,0.38,187.0,0.386861313869,y
At My Best,Machine Gun Kelly,64.0,19.0,6.0,8.0,30.0,8.0,3.0,57.0,21.0,0.0,0.147692307692,0.0215384615385,0.00615384615385,0.0307692307692,0.00307692307692,0.00615384615385,0.0369230769231,0.00923076923077,0.0,0.0,0.00923076923077,0.0246153846154,0.00307692307692,0.00307692307692,0.00923076923077,0.00307692307692,0.0,0.0,0.0,0.00307692307692,0.0,0.00307692307692,0.0,0.0,0.00307692307692,0.0,0.00923076923077,0.00307692307692,0.0,0.00307692307692,3.71076923077,0.350746268657,47.1,0.153846153846,y
